prompt_id,annotator1,annotator2
Tobacco1.0-9286,6,6.0
Tobacco1.0-929,9,9.0
Tobacco1.0-9290,1,1.0
Tobacco1.0-9294,1,1.0
Tobacco1.0-9298,9,9.0
Tobacco1.0-930,9,9.0
Tobacco1.0-9301,1,1.0
Tobacco1.0-9304,9,9.0
Tobacco1.0-9313,9,9.0
Tobacco1.0-9318,9,9.0
Tobacco1.0-9324,11,11.0
Tobacco1.0-9325,12,12.0
Tobacco1.0-9336,11,11.0
Tobacco1.0-9349,11,11.0
Tobacco1.0-9357,9,9.0
Tobacco1.0-9363,11,11.0
Tobacco1.0-937,9,9.0
Tobacco1.0-938,9,9.0
Tobacco1.0-9380,6,6.0
Tobacco1.0-9383,7,7.0
Tobacco1.0-9401,11,11.0
Tobacco1.0-9403,9,9.0
Tobacco1.0-9417,1,1.0
Tobacco1.0-942,10,10.0
Tobacco1.0-9428,13,13.0
Tobacco1.0-9438,13,13.0
Tobacco1.0-9442,1,1.0
Tobacco1.0-9444,6,6.0
Tobacco1.0-9459,6,6.0
Tobacco1.0-9460,1,1.0
Tobacco1.0-9468,9,9.0
Tobacco1.0-9480,13,13.0
Tobacco1.0-9493,1,1.0
Tobacco1.0-9506,13,
Tobacco1.0-9511,13,13.0
Tobacco1.0-9513,9,9.0
Tobacco1.0-9517,13,13.0
Tobacco1.0-9521,11,11.0
Tobacco1.0-9524,13,13.0
Tobacco1.0-9527,1,1.0
Tobacco1.0-9536,3,3.0
Tobacco1.0-9555,9,9.0
Tobacco1.0-9557,1,1.0
Tobacco1.0-9560,6,6.0
Tobacco1.0-9568,5,5.0
Tobacco1.0-9570,5,5.0
Tobacco1.0-9575,5,5.0
Tobacco1.0-9578,6,
Tobacco1.0-9588,3,3.0
Tobacco1.0-9589,1,1.0
Tobacco1.0-9590,5,5.0
Tobacco1.0-9597,13,13.0
Tobacco1.0-9609,11,
Tobacco1.0-9610,1,1.0
Tobacco1.0-9622,9,9.0
Tobacco1.0-9634,9,9.0
Tobacco1.0-9635,6,6.0
Tobacco1.0-9638,6,6.0
Tobacco1.0-9651,9,9.0
Tobacco1.0-9654,5,5.0
Tobacco1.0-9663,11,11.0
Tobacco1.0-9668,5,5.0
Tobacco1.0-9672,11,11.0
Tobacco1.0-968,5,5.0
Tobacco1.0-9689,7,7.0
Tobacco1.0-9693,1,1.0
Tobacco1.0-9694,11,11.0
Tobacco1.0-9707,11,11.0
Tobacco1.0-9730,5,5.0
Tobacco1.0-974,1,
Tobacco1.0-9744,13,13.0
Tobacco1.0-9749,6,6.0
Tobacco1.0-9756,1,1.0
Tobacco1.0-9761,6,6.0
Tobacco1.0-9762,11,11.0
Tobacco1.0-9764,9,9.0
Tobacco1.0-9768,9,9.0
Tobacco1.0-9778,5,
Tobacco1.0-9779,6,6.0
Tobacco1.0-978,9,9.0
Tobacco1.0-9810,13,13.0
Tobacco1.0-9815,10,10.0
Tobacco1.0-9826,5,5.0
Tobacco1.0-9829,13,13.0
Tobacco1.0-9852,9,9.0
Tobacco1.0-9857,13,13.0
Tobacco1.0-9859,9,9.0
Tobacco1.0-9862,13,
Tobacco1.0-9863,6,6.0
Tobacco1.0-9876,10,10.0
Tobacco1.0-988,6,6.0
Tobacco1.0-9880,6,6.0
Tobacco1.0-9897,9,9.0
Tobacco1.0-9902,5,
Tobacco1.0-9906,11,11.0
Tobacco1.0-9909,6,6.0
Tobacco1.0-991,6,6.0
Tobacco1.0-9911,1,1.0
Tobacco1.0-9920,13,13.0
Tobacco1.0-9924,5,5.0
Tobacco1.0-9932,9,9.0
Tobacco1.0-9935,1,1.0
Tobacco1.0-9940,13,13.0
Tobacco1.0-9942,7,7.0
Tobacco1.0-9962,13,13.0
Tobacco1.0-9963,9,9.0
Tobacco1.0-997,9,
Tobacco1.0-9973,4,4.0
Tobacco1.0-9977,5,5.0
Tobacco1.0-9979,11,11.0
Tobacco1.0-9998,9,9.0
gun_control1.0-10007,13,13.0
gun_control1.0-10008,7,7.0
gun_control1.0-10013,5,5.0
gun_control1.0-10014,13,13.0
gun_control1.0-10015,7,7.0
gun_control1.0-10016,12,12.0
gun_control1.0-10017,5,5.0
gun_control1.0-10018,6,6.0
gun_control1.0-10021,7,7.0
gun_control1.0-10024,5,5.0
gun_control1.0-10028,7,7.0
gun_control1.0-10029,11,11.0
gun_control1.0-1003,8,8.0
gun_control1.0-10031,8,8.0
gun_control1.0-10034,12,12.0
gun_control1.0-1004,13,13.0
gun_control1.0-10040,5,5.0
gun_control1.0-10044,7,7.0
gun_control1.0-10045,6,6.0
gun_control1.0-1005,13,13.0
gun_control1.0-10052,7,7.0
gun_control1.0-10054,7,7.0
gun_control1.0-10056,13,13.0
gun_control1.0-10064,13,13.0
gun_control1.0-10066,6,6.0
gun_control1.0-10069,14,14.0
gun_control1.0-10073,5,5.0
gun_control1.0-10079,13,13.0
gun_control1.0-1008,6,6.0
gun_control1.0-10081,6,6.0
gun_control1.0-10083,13,13.0
gun_control1.0-10087,9,9.0
gun_control1.0-1009,13,13.0
gun_control1.0-10090,8,8.0
gun_control1.0-10094,5,5.0
gun_control1.0-10095,8,8.0
gun_control1.0-10101,13,13.0
gun_control1.0-10102,8,8.0
gun_control1.0-10109,13,13.0
gun_control1.0-10118,13,13.0
gun_control1.0-10119,13,13.0
gun_control1.0-1012,6,6.0
gun_control1.0-10121,12,12.0
gun_control1.0-10124,8,8.0
gun_control1.0-10128,12,12.0
gun_control1.0-1013,13,13.0
gun_control1.0-10131,12,12.0
gun_control1.0-10132,5,5.0
gun_control1.0-10135,9,9.0
gun_control1.0-10137,13,13.0
gun_control1.0-10138,13,13.0
gun_control1.0-1014,13,13.0
gun_control1.0-10141,13,13.0
gun_control1.0-10145,12,12.0
gun_control1.0-1015,13,13.0
gun_control1.0-10156,13,13.0
gun_control1.0-10159,13,13.0
gun_control1.0-10162,13,13.0
gun_control1.0-10165,5,5.0
gun_control1.0-10167,3,3.0
gun_control1.0-1017,13,13.0
gun_control1.0-10171,13,5.0
gun_control1.0-10172,11,11.0
gun_control1.0-10176,5,5.0
gun_control1.0-10178,10,10.0
gun_control1.0-10179,6,6.0
gun_control1.0-10181,13,13.0
gun_control1.0-10182,13,13.0
gun_control1.0-10189,6,6.0
gun_control1.0-1019,13,13.0
gun_control1.0-10195,13,13.0
gun_control1.0-102,9,9.0
gun_control1.0-10200,13,13.0
gun_control1.0-10203,6,6.0
gun_control1.0-10204,12,12.0
gun_control1.0-10206,13,13.0
gun_control1.0-10207,13,13.0
gun_control1.0-1021,6,6.0
gun_control1.0-10211,6,6.0
gun_control1.0-10212,7,7.0
gun_control1.0-10213,6,6.0
gun_control1.0-10214,8,8.0
gun_control1.0-10217,7,7.0
gun_control1.0-1022,13,13.0
gun_control1.0-10220,13,13.0
gun_control1.0-10230,7,7.0
gun_control1.0-10231,6,6.0
gun_control1.0-10235,5,5.0
gun_control1.0-10245,8,8.0
gun_control1.0-10246,7,7.0
gun_control1.0-1025,5,5.0
gun_control1.0-10250,13,13.0
gun_control1.0-10252,5,5.0
gun_control1.0-10253,12,12.0
gun_control1.0-10255,6,6.0
gun_control1.0-10256,8,8.0
gun_control1.0-10259,13,13.0
gun_control1.0-10264,11,11.0
gun_control1.0-10268,7,7.0
gun_control1.0-10269,6,6.0
gun_control1.0-10276,6,6.0
gun_control1.0-10277,13,13.0
gun_control1.0-10279,13,13.0
gun_control1.0-10286,5,5.0
gun_control1.0-10292,7,7.0
gun_control1.0-10297,13,13.0
gun_control1.0-10299,5,5.0
gun_control1.0-1030,13,13.0
gun_control1.0-10300,13,13.0
gun_control1.0-10303,3,3.0
gun_control1.0-10306,11,11.0
gun_control1.0-10307,7,7.0
gun_control1.0-10308,7,7.0
gun_control1.0-10310,13,13.0
gun_control1.0-10312,5,5.0
gun_control1.0-10315,13,13.0
gun_control1.0-10316,6,6.0
gun_control1.0-10319,7,7.0
gun_control1.0-10320,5,5.0
gun_control1.0-10322,13,13.0
gun_control1.0-10323,12,12.0
gun_control1.0-10325,13,13.0
gun_control1.0-10327,5,5.0
gun_control1.0-1033,13,13.0
gun_control1.0-10330,13,13.0
gun_control1.0-10331,13,13.0
gun_control1.0-10334,13,13.0
gun_control1.0-10335,13,13.0
gun_control1.0-10344,7,7.0
gun_control1.0-10349,11,11.0
gun_control1.0-10350,12,12.0
gun_control1.0-10354,7,7.0
gun_control1.0-10356,6,6.0
gun_control1.0-10357,7,7.0
gun_control1.0-1036,7,7.0
gun_control1.0-10360,11,11.0
gun_control1.0-10364,13,13.0
gun_control1.0-10366,3,3.0
gun_control1.0-10368,5,5.0
gun_control1.0-10369,5,5.0
gun_control1.0-10370,11,11.0
gun_control1.0-10371,6,6.0
gun_control1.0-10372,11,11.0
gun_control1.0-10377,13,13.0
gun_control1.0-10378,6,6.0
gun_control1.0-10380,5,5.0
gun_control1.0-10383,5,5.0
gun_control1.0-10385,13,13.0
gun_control1.0-10387,6,6.0
gun_control1.0-10393,13,13.0
gun_control1.0-10394,13,13.0
gun_control1.0-10398,5,5.0
gun_control1.0-104,8,8.0
gun_control1.0-10401,5,5.0
gun_control1.0-10402,5,5.0
gun_control1.0-10404,5,5.0
gun_control1.0-10406,5,5.0
gun_control1.0-10407,5,5.0
gun_control1.0-10411,13,13.0
gun_control1.0-1042,13,13.0
gun_control1.0-10422,5,5.0
gun_control1.0-10427,5,5.0
gun_control1.0-10428,5,5.0
gun_control1.0-1043,13,13.0
gun_control1.0-10430,5,5.0
gun_control1.0-10433,5,5.0
gun_control1.0-10434,5,5.0
gun_control1.0-10437,5,5.0
gun_control1.0-10438,5,5.0
gun_control1.0-10441,5,5.0
gun_control1.0-10442,6,6.0
gun_control1.0-10444,13,13.0
gun_control1.0-10445,6,6.0
gun_control1.0-10448,13,13.0
gun_control1.0-1045,13,13.0
gun_control1.0-10453,5,5.0
gun_control1.0-10463,14,14.0
gun_control1.0-10464,14,14.0
gun_control1.0-10466,6,6.0
gun_control1.0-10468,6,6.0
gun_control1.0-10470,13,13.0
gun_control1.0-10471,8,8.0
gun_control1.0-10472,8,8.0
gun_control1.0-10475,13,13.0
gun_control1.0-10481,6,6.0
gun_control1.0-10482,13,13.0
gun_control1.0-10483,6,6.0
gun_control1.0-10484,13,13.0
gun_control1.0-10487,6,6.0
gun_control1.0-10490,13,13.0
gun_control1.0-10494,7,7.0
gun_control1.0-10499,13,13.0
gun_control1.0-105,7,7.0
gun_control1.0-10501,12,12.0
gun_control1.0-10504,12,12.0
gun_control1.0-1051,7,7.0
gun_control1.0-10510,3,3.0
gun_control1.0-10515,5,5.0
gun_control1.0-10522,5,5.0
gun_control1.0-10524,7,7.0
gun_control1.0-10526,6,6.0
gun_control1.0-10527,13,13.0
gun_control1.0-10535,13,13.0
gun_control1.0-10540,5,5.0
gun_control1.0-10544,12,12.0
gun_control1.0-10546,13,13.0
gun_control1.0-10547,5,5.0
gun_control1.0-10556,5,5.0
gun_control1.0-1056,13,13.0
gun_control1.0-10561,5,5.0
gun_control1.0-10565,12,12.0
gun_control1.0-10566,5,5.0
gun_control1.0-10569,5,5.0
gun_control1.0-1057,6,6.0
gun_control1.0-10571,6,6.0
gun_control1.0-10575,6,6.0
gun_control1.0-10577,6,6.0
gun_control1.0-1058,11,11.0
gun_control1.0-10582,13,13.0
gun_control1.0-10587,13,13.0
gun_control1.0-10589,13,13.0
gun_control1.0-10591,5,5.0
gun_control1.0-10593,5,5.0
gun_control1.0-10599,6,6.0
gun_control1.0-10600,7,7.0
gun_control1.0-10601,7,7.0
gun_control1.0-10603,13,13.0
gun_control1.0-10608,13,13.0
gun_control1.0-10610,3,3.0
gun_control1.0-10612,5,5.0
gun_control1.0-10617,5,5.0
gun_control1.0-10618,11,11.0
gun_control1.0-10622,5,5.0
gun_control1.0-10624,8,8.0
gun_control1.0-10626,1,1.0
gun_control1.0-10627,6,6.0
gun_control1.0-10629,6,6.0
gun_control1.0-10630,7,7.0
gun_control1.0-10635,1,1.0
gun_control1.0-10640,5,5.0
gun_control1.0-10641,13,13.0
gun_control1.0-10642,7,7.0
gun_control1.0-10643,5,5.0
gun_control1.0-10646,13,13.0
gun_control1.0-10647,5,5.0
gun_control1.0-10651,13,13.0
gun_control1.0-10661,13,13.0
gun_control1.0-1067,13,13.0
gun_control1.0-10670,6,6.0
gun_control1.0-10671,5,5.0
gun_control1.0-10673,6,6.0
gun_control1.0-1068,13,13.0
gun_control1.0-10682,13,13.0
gun_control1.0-10687,6,6.0
gun_control1.0-10691,13,13.0
gun_control1.0-10693,6,6.0
gun_control1.0-10696,12,12.0
gun_control1.0-107,8,8.0
gun_control1.0-10700,1,1.0
gun_control1.0-10704,13,13.0
gun_control1.0-10705,1,1.0
gun_control1.0-10708,13,13.0
gun_control1.0-10711,5,5.0
gun_control1.0-10715,11,11.0
gun_control1.0-10719,5,5.0
gun_control1.0-10720,5,5.0
gun_control1.0-10725,5,5.0
gun_control1.0-10726,5,5.0
gun_control1.0-10729,6,6.0
gun_control1.0-1073,13,13.0
gun_control1.0-10733,13,13.0
gun_control1.0-10735,5,5.0
gun_control1.0-10737,6,6.0
gun_control1.0-10738,5,5.0
gun_control1.0-1074,13,13.0
gun_control1.0-10740,5,5.0
gun_control1.0-10747,5,5.0
gun_control1.0-10749,13,13.0
gun_control1.0-1075,13,13.0
gun_control1.0-10751,7,7.0
gun_control1.0-10752,7,7.0
gun_control1.0-10753,6,6.0
gun_control1.0-10754,13,13.0
gun_control1.0-10756,5,5.0
gun_control1.0-10761,5,5.0
gun_control1.0-10763,9,9.0
gun_control1.0-10766,9,9.0
gun_control1.0-10767,5,5.0
gun_control1.0-1077,13,13.0
gun_control1.0-10776,8,8.0
gun_control1.0-10779,5,5.0
gun_control1.0-10781,13,13.0
gun_control1.0-10783,13,13.0
gun_control1.0-10785,6,6.0
gun_control1.0-10793,6,6.0
gun_control1.0-10794,5,5.0
gun_control1.0-10798,13,13.0
gun_control1.0-108,13,13.0
gun_control1.0-1080,13,13.0
gun_control1.0-10804,13,13.0
gun_control1.0-10807,13,13.0
gun_control1.0-10809,7,7.0
gun_control1.0-10811,6,7.0
gun_control1.0-10816,6,6.0
gun_control1.0-10819,8,8.0
gun_control1.0-10822,7,7.0
gun_control1.0-10824,7,7.0
gun_control1.0-10825,13,13.0
gun_control1.0-10826,13,13.0
gun_control1.0-10827,7,7.0
gun_control1.0-10828,13,13.0
gun_control1.0-10830,9,9.0
gun_control1.0-10833,9,9.0
gun_control1.0-10836,7,7.0
gun_control1.0-10837,9,9.0
gun_control1.0-10840,13,13.0
gun_control1.0-10843,13,13.0
gun_control1.0-10845,8,8.0
gun_control1.0-10846,1,1.0
gun_control1.0-10847,6,6.0
gun_control1.0-1085,13,13.0
gun_control1.0-10850,13,13.0
gun_control1.0-10853,7,7.0
gun_control1.0-10855,8,8.0
gun_control1.0-10856,6,6.0
gun_control1.0-10858,9,9.0
gun_control1.0-10859,7,7.0
gun_control1.0-1086,13,13.0
gun_control1.0-10860,13,13.0
gun_control1.0-10862,9,9.0
gun_control1.0-10870,6,6.0
gun_control1.0-10871,9,9.0
gun_control1.0-10872,6,6.0
gun_control1.0-10876,11,11.0
gun_control1.0-10877,3,3.0
gun_control1.0-10878,13,13.0
gun_control1.0-10879,6,6.0
gun_control1.0-1088,6,6.0
gun_control1.0-10880,8,8.0
gun_control1.0-10883,12,12.0
gun_control1.0-10884,6,6.0
gun_control1.0-10887,13,13.0
gun_control1.0-10895,13,13.0
gun_control1.0-10897,9,9.0
gun_control1.0-10898,7,7.0
gun_control1.0-10899,13,13.0
gun_control1.0-1090,6,6.0
gun_control1.0-10903,13,13.0
gun_control1.0-10907,6,6.0
gun_control1.0-10912,7,7.0
gun_control1.0-10918,7,7.0
gun_control1.0-10921,7,7.0
gun_control1.0-10926,6,6.0
gun_control1.0-10928,13,13.0
gun_control1.0-10929,11,11.0
gun_control1.0-10930,13,13.0
gun_control1.0-1094,13,13.0
gun_control1.0-10940,6,6.0
gun_control1.0-10942,13,13.0
gun_control1.0-10943,13,13.0
gun_control1.0-10944,6,6.0
gun_control1.0-10945,6,6.0
gun_control1.0-10947,13,13.0
gun_control1.0-10949,13,13.0
gun_control1.0-10952,7,7.0
gun_control1.0-10954,13,13.0
gun_control1.0-10955,13,13.0
gun_control1.0-10957,7,7.0
gun_control1.0-10959,13,13.0
gun_control1.0-1096,13,13.0
gun_control1.0-10961,6,6.0
gun_control1.0-10962,11,11.0
gun_control1.0-10966,1,1.0
gun_control1.0-10969,13,13.0
gun_control1.0-10970,8,8.0
gun_control1.0-10972,11,11.0
gun_control1.0-10973,10,10.0
gun_control1.0-10974,9,9.0
gun_control1.0-10975,1,1.0
gun_control1.0-10980,5,5.0
gun_control1.0-10981,6,6.0
gun_control1.0-10984,6,6.0
gun_control1.0-10986,13,13.0
gun_control1.0-1099,6,6.0
gun_control1.0-10991,13,13.0
gun_control1.0-10994,1,1.0
gun_control1.0-10996,13,13.0
gun_control1.0-10997,11,11.0
gun_control1.0-11,13,13.0
gun_control1.0-11005,13,13.0
gun_control1.0-11012,5,5.0
gun_control1.0-11014,1,1.0
gun_control1.0-11015,13,13.0
gun_control1.0-11018,12,12.0
gun_control1.0-1102,13,13.0
gun_control1.0-11020,7,7.0
gun_control1.0-11024,13,13.0
gun_control1.0-11026,13,13.0
gun_control1.0-11027,6,6.0
gun_control1.0-1104,13,13.0
gun_control1.0-11042,6,6.0
gun_control1.0-11047,14,14.0
gun_control1.0-11058,13,13.0
gun_control1.0-11059,13,13.0
gun_control1.0-1106,13,13.0
gun_control1.0-11062,13,13.0
gun_control1.0-11065,13,13.0
gun_control1.0-11067,6,6.0
gun_control1.0-11068,13,13.0
gun_control1.0-11072,12,12.0
gun_control1.0-11079,7,7.0
gun_control1.0-11081,4,4.0
gun_control1.0-11082,13,13.0
gun_control1.0-11084,8,8.0
gun_control1.0-11085,12,12.0
gun_control1.0-11087,4,4.0
gun_control1.0-11090,13,13.0
gun_control1.0-11096,13,13.0
gun_control1.0-11099,13,13.0
gun_control1.0-11100,5,5.0
gun_control1.0-1111,14,14.0
gun_control1.0-11113,5,5.0
gun_control1.0-11117,13,13.0
gun_control1.0-11121,4,4.0
gun_control1.0-11123,1,1.0
gun_control1.0-11125,7,7.0
gun_control1.0-11128,6,6.0
gun_control1.0-1113,13,13.0
gun_control1.0-11131,6,6.0
gun_control1.0-11134,3,3.0
gun_control1.0-11136,5,5.0
gun_control1.0-11139,7,7.0
gun_control1.0-11140,5,5.0
gun_control1.0-11144,13,13.0
gun_control1.0-11147,13,13.0
gun_control1.0-1115,13,13.0
gun_control1.0-11150,13,13.0
gun_control1.0-11153,6,6.0
gun_control1.0-11157,7,7.0
gun_control1.0-11159,6,6.0
gun_control1.0-1116,13,13.0
gun_control1.0-11162,8,8.0
gun_control1.0-11164,4,4.0
gun_control1.0-11166,5,5.0
gun_control1.0-11172,1,1.0
gun_control1.0-11174,13,13.0
gun_control1.0-11175,5,5.0
gun_control1.0-11176,4,4.0
gun_control1.0-11180,6,6.0
gun_control1.0-11181,5,5.0
gun_control1.0-11186,8,8.0
gun_control1.0-11188,6,6.0
gun_control1.0-11191,13,13.0
gun_control1.0-11193,6,6.0
gun_control1.0-11194,8,8.0
gun_control1.0-11196,6,6.0
gun_control1.0-11198,12,12.0
gun_control1.0-11199,6,6.0
gun_control1.0-112,7,7.0
gun_control1.0-11203,5,5.0
gun_control1.0-11206,6,6.0
gun_control1.0-11207,5,5.0
gun_control1.0-11208,5,5.0
gun_control1.0-11210,5,5.0
gun_control1.0-11211,5,5.0
gun_control1.0-11213,4,6.0
gun_control1.0-11217,5,5.0
gun_control1.0-1122,8,8.0
gun_control1.0-11220,6,6.0
gun_control1.0-11221,5,5.0
gun_control1.0-11226,10,10.0
gun_control1.0-11237,7,7.0
gun_control1.0-11239,6,6.0
gun_control1.0-1124,13,13.0
gun_control1.0-11247,6,6.0
gun_control1.0-11248,6,6.0
gun_control1.0-1125,13,13.0
gun_control1.0-11251,7,7.0
gun_control1.0-11254,13,13.0
gun_control1.0-11259,7,7.0
gun_control1.0-1126,13,13.0
gun_control1.0-11264,1,1.0
gun_control1.0-11265,11,11.0
gun_control1.0-11266,14,14.0
gun_control1.0-11272,11,11.0
gun_control1.0-11274,8,8.0
gun_control1.0-11276,13,13.0
gun_control1.0-11277,13,13.0
gun_control1.0-11279,9,9.0
gun_control1.0-11284,13,13.0
gun_control1.0-11288,7,7.0
gun_control1.0-11297,5,5.0
gun_control1.0-113,5,5.0
gun_control1.0-11301,13,13.0
gun_control1.0-11302,11,11.0
gun_control1.0-11304,11,11.0
gun_control1.0-11305,5,7.0
gun_control1.0-11307,9,9.0
gun_control1.0-1132,13,13.0
gun_control1.0-11320,9,9.0
gun_control1.0-11321,11,11.0
gun_control1.0-1133,13,13.0
gun_control1.0-11331,13,13.0
gun_control1.0-11334,11,11.0
gun_control1.0-11335,11,11.0
gun_control1.0-11336,8,8.0
gun_control1.0-11337,5,5.0
gun_control1.0-11342,1,1.0
gun_control1.0-11344,1,1.0
gun_control1.0-11346,13,13.0
gun_control1.0-11347,12,12.0
gun_control1.0-11348,13,13.0
gun_control1.0-11354,7,7.0
gun_control1.0-11356,5,5.0
gun_control1.0-1136,13,13.0
gun_control1.0-11360,13,13.0
gun_control1.0-11361,5,5.0
gun_control1.0-11363,13,13.0
gun_control1.0-11364,9,9.0
gun_control1.0-11366,13,13.0
gun_control1.0-11370,13,13.0
gun_control1.0-11373,5,5.0
gun_control1.0-11376,12,12.0
gun_control1.0-11382,5,5.0
gun_control1.0-11386,13,13.0
gun_control1.0-1139,6,6.0
gun_control1.0-11391,8,8.0
gun_control1.0-11392,5,5.0
gun_control1.0-11393,6,6.0
gun_control1.0-11396,11,11.0
gun_control1.0-1140,7,7.0
gun_control1.0-11405,13,13.0
gun_control1.0-11407,7,7.0
gun_control1.0-11408,13,13.0
gun_control1.0-11409,6,6.0
gun_control1.0-11410,11,11.0
gun_control1.0-11412,6,6.0
gun_control1.0-11414,11,11.0
gun_control1.0-11424,9,9.0
gun_control1.0-11426,11,11.0
gun_control1.0-11427,14,14.0
gun_control1.0-11428,11,11.0
gun_control1.0-11430,5,5.0
gun_control1.0-11432,13,13.0
gun_control1.0-11436,8,8.0
gun_control1.0-11442,6,6.0
gun_control1.0-11445,6,6.0
gun_control1.0-11451,6,6.0
gun_control1.0-11457,5,5.0
gun_control1.0-11461,6,6.0
gun_control1.0-11465,13,13.0
gun_control1.0-11466,13,6.0
gun_control1.0-11478,6,6.0
gun_control1.0-11480,1,1.0
gun_control1.0-11481,6,6.0
gun_control1.0-11482,12,12.0
gun_control1.0-11486,13,13.0
gun_control1.0-1149,13,13.0
gun_control1.0-11491,13,13.0
gun_control1.0-11492,13,13.0
gun_control1.0-11493,7,7.0
gun_control1.0-11495,5,5.0
gun_control1.0-11496,13,13.0
gun_control1.0-11497,13,13.0
gun_control1.0-11499,10,10.0
gun_control1.0-115,7,7.0
gun_control1.0-1150,6,6.0
gun_control1.0-11500,8,8.0
gun_control1.0-11501,13,13.0
gun_control1.0-11504,13,13.0
gun_control1.0-11507,4,4.0
gun_control1.0-11512,9,9.0
gun_control1.0-11515,6,6.0
gun_control1.0-11516,3,3.0
gun_control1.0-11519,8,8.0
gun_control1.0-11523,10,10.0
gun_control1.0-11524,13,13.0
gun_control1.0-11529,6,6.0
gun_control1.0-11531,11,11.0
gun_control1.0-11532,13,13.0
gun_control1.0-11533,8,8.0
gun_control1.0-11535,6,6.0
gun_control1.0-11538,8,8.0
gun_control1.0-11539,7,7.0
gun_control1.0-11540,13,13.0
gun_control1.0-11541,13,13.0
gun_control1.0-11544,13,13.0
gun_control1.0-11548,13,13.0
gun_control1.0-11549,13,13.0
gun_control1.0-11553,11,11.0
gun_control1.0-11555,6,6.0
gun_control1.0-11557,6,6.0
gun_control1.0-11560,7,7.0
gun_control1.0-11561,14,14.0
gun_control1.0-11565,13,13.0
gun_control1.0-11567,7,7.0
gun_control1.0-11570,13,13.0
gun_control1.0-11575,5,5.0
gun_control1.0-11583,12,12.0
gun_control1.0-1159,13,13.0
gun_control1.0-11591,6,6.0
gun_control1.0-11598,7,7.0
gun_control1.0-11599,13,13.0
gun_control1.0-1160,13,13.0
gun_control1.0-11600,5,5.0
gun_control1.0-11602,5,5.0
gun_control1.0-11604,5,5.0
gun_control1.0-11606,14,14.0
gun_control1.0-11607,5,5.0
gun_control1.0-11614,12,12.0
gun_control1.0-11616,13,13.0
gun_control1.0-11619,4,4.0
gun_control1.0-11621,5,5.0
gun_control1.0-11625,5,5.0
gun_control1.0-11630,8,8.0
gun_control1.0-11636,12,12.0
gun_control1.0-11644,12,12.0
gun_control1.0-11651,12,12.0
gun_control1.0-11652,11,11.0
gun_control1.0-11655,1,1.0
gun_control1.0-11660,5,5.0
gun_control1.0-11661,3,3.0
gun_control1.0-11665,7,7.0
gun_control1.0-11669,1,1.0
gun_control1.0-11673,13,13.0
gun_control1.0-11677,13,13.0
gun_control1.0-11679,12,12.0
gun_control1.0-1168,13,13.0
gun_control1.0-11680,1,1.0
gun_control1.0-11683,13,13.0
gun_control1.0-11684,10,10.0
gun_control1.0-11685,11,11.0
gun_control1.0-11686,3,3.0
gun_control1.0-11687,14,14.0
gun_control1.0-1169,12,12.0
gun_control1.0-11692,13,13.0
gun_control1.0-11698,8,8.0
gun_control1.0-11699,12,12.0
gun_control1.0-11701,12,12.0
gun_control1.0-11705,5,5.0
gun_control1.0-11706,11,11.0
gun_control1.0-1171,5,5.0
gun_control1.0-11711,13,13.0
gun_control1.0-11712,12,12.0
gun_control1.0-11716,13,13.0
gun_control1.0-11718,12,12.0
gun_control1.0-11719,3,3.0
gun_control1.0-11720,1,1.0
gun_control1.0-11723,6,6.0
gun_control1.0-11726,13,13.0
gun_control1.0-11730,13,13.0
gun_control1.0-11731,12,12.0
gun_control1.0-11735,9,9.0
gun_control1.0-11737,8,8.0
gun_control1.0-11745,7,7.0
gun_control1.0-11746,7,7.0
gun_control1.0-11747,9,9.0
gun_control1.0-11749,12,12.0
gun_control1.0-1175,13,13.0
gun_control1.0-11754,13,13.0
gun_control1.0-11767,13,13.0
gun_control1.0-11768,1,1.0
gun_control1.0-1177,13,13.0
gun_control1.0-11770,6,6.0
gun_control1.0-11773,7,7.0
gun_control1.0-11774,12,12.0
gun_control1.0-11775,9,9.0
gun_control1.0-11777,13,13.0
gun_control1.0-11778,1,1.0
gun_control1.0-1178,12,12.0
gun_control1.0-11783,3,3.0
gun_control1.0-11784,9,9.0
gun_control1.0-11785,6,6.0
gun_control1.0-11789,12,12.0
gun_control1.0-1179,13,13.0
gun_control1.0-11790,12,12.0
gun_control1.0-11797,12,12.0
gun_control1.0-11805,13,13.0
gun_control1.0-11806,13,13.0
gun_control1.0-11811,3,3.0
gun_control1.0-11812,13,13.0
gun_control1.0-11813,13,13.0
gun_control1.0-11814,3,3.0
gun_control1.0-11817,13,13.0
gun_control1.0-11820,13,13.0
gun_control1.0-11822,13,13.0
gun_control1.0-11826,9,9.0
gun_control1.0-11828,9,9.0
gun_control1.0-11831,13,13.0
gun_control1.0-11835,11,11.0
gun_control1.0-1184,13,13.0
gun_control1.0-11841,13,13.0
gun_control1.0-11846,6,6.0
gun_control1.0-11847,13,13.0
gun_control1.0-11849,13,13.0
gun_control1.0-1185,13,13.0
gun_control1.0-11851,5,5.0
gun_control1.0-11853,13,13.0
gun_control1.0-1186,13,13.0
gun_control1.0-11864,13,13.0
gun_control1.0-11868,5,5.0
gun_control1.0-11869,8,8.0
gun_control1.0-11870,6,6.0
gun_control1.0-11872,13,13.0
gun_control1.0-11873,8,8.0
gun_control1.0-11874,13,13.0
gun_control1.0-11878,13,13.0
